NOR,mclaren,Canadian Grand Prix,2024,0,27.0,21.0
NOR,mclaren,Canadian Grand Prix,2024,C4,48.0,23.0
HAM,mercedes,Canadian Grand Prix,2024,0,1.0,25.0
HAM,mercedes,Canadian Grand Prix,2024,0,26.0,18.0
HAM,mercedes,Canadian Grand Prix,2024,C4,44.0,11.0
HAM,mercedes,Canadian Grand Prix,2024,C3,55.0,16.0
SAI,ferrari,Canadian Grand Prix,2024,0,1.0,25.0
SAI,ferrari,Canadian Grand Prix,2024,0,26.0,18.0
SAI,ferrari,Canadian Grand Prix,2024,C4,44.0,10.0
RUS,mercedes,Canadian Grand Prix,2024,0,1.0,25.0
RUS,mercedes,Canadian Grand Prix,2024,0,26.0,20.0
RUS,mercedes,Canadian Grand Prix,2024,C3,46.0,9.0
RUS,mercedes,Canadian Grand Prix,2024,C4,55.0,16.0
BOT,sauber,Canadian Grand Prix,2024,0,1.0,42.0
BOT,sauber,Canadian Grand Prix,2024,C4,43.0,28.0
PIA,mclaren,Canadian Grand Prix,2024,0,1.0,25.0
PIA,mclaren,Canadian Grand Prix,2024,0,26.0,19.0
VER,red_bull,Spanish Grand Prix,2024,C3,1.0,20.0
VER,red_bull,Spanish Grand Prix,2024,C2,18.0,27.0
VER,red_bull,Spanish Grand Prix,2024,C3,45.0,22.0
NOR,mclaren,Spanish Grand Prix,2024,C3,1.0,23.0
NOR,mclaren,Spanish Grand Prix,2024,C2,24.0,24.0
NOR,mclaren,Spanish Grand Prix,2024,C3,48.0,22.0
HAM,mercedes,Spanish Grand Prix,2024,C3,1.0,19.0
HAM,mercedes,Spanish Grand Prix,2024,C2,17.0,27.0
HAM,mercedes,Spanish Grand Prix,2024,C3,44.0,26.0
RUS,mercedes,Spanish Grand Prix,2024,C3,1.0,18.0
RUS,mercedes,Spanish Grand Prix,2024,C2,16.0,21.0
RUS,mercedes,Spanish Grand Prix,2024,C1,37.0,30.0
LEC,ferrari,Spanish Grand Prix,2024,C3,1.0,24.0
LEC,ferrari,Spanish Grand Prix,2024,C2,25.0,23.0
LEC,ferrari,Spanish Grand Prix,2024,C3,48.0,22.0
SAI,ferrari,Spanish Grand Prix,2024,C3,1.0,15.0
SAI,ferrari,Spanish Grand Prix,2024,C2,16.0,21.0
SAI,ferrari,Spanish Grand Prix,2024,C1,37.0,30.0
PIA,mclaren,Spanish Grand Prix,2024,C3,1.0,24.0
PIA,mclaren,Spanish Grand Prix,2024,C2,22.0,25.0
PIA,mclaren,Spanish Grand Prix,2024,C3,47.0,23.0
PER,red_bull,Spanish Grand Prix,2024,C3,1.0,16.0
PER,red_bull,Spanish Grand Prix,2024,C3,14.0,21.0
PER,red_bull,Spanish Grand Prix,2024,C2,32.0,18.0
PER,red_bull,Spanish Grand Prix,2024,C3,50.0,20.0
GAS,alpine,Spanish Grand Prix,2024,C3,1.0,17.0
GAS,alpine,Spanish Grand Prix,2024,C2,15.0,24.0
GAS,alpine,Spanish Grand Prix,2024,C1,39.0,28.0
OCO,alpine,Spanish Grand Prix,2024,C3,1.0,16.0
OCO,alpine,Spanish Grand Prix,2024,C2,14.0,24.0
OCO,alpine,Spanish Grand Prix,2024,C1,38.0,29.0
HUL,haas,Spanish Grand Prix,2024,C3,1.0,12.0
HUL,haas,Spanish Grand Prix,2024,C2,13.0,26.0
HUL,haas,Spanish Grand Prix,2024,C1,39.0,28.0
ALO,aston_martin,Spanish Grand Prix,2024,C3,1.0,19.0
ALO,aston_martin,Spanish Grand Prix,2024,C2,20.0,27.0
ALO,aston_martin,Spanish Grand Prix,2024,C1,46.0,21.0
ZHO,sauber,Spanish Grand Prix,2024,C3,1.0,9.0
ZHO,sauber,Spanish Grand Prix,2024,C2,10.0,32.0
ZHO,sauber,Spanish Grand Prix,2024,C1,42.0,24.0
STR,aston_martin,Spanish Grand Prix,2024,C3,1.0,17.0
STR,aston_martin,Spanish Grand Prix,2024,C2,18.0,21.0
STR,aston_martin,Spanish Grand Prix,2024,C1,38.0,29.0
RIC,rb,Spanish Grand Prix,2024,C3,1.0,16.0
RIC,rb,Spanish Grand Prix,2024,C2,17.0,26.0
RIC,rb,Spanish Grand Prix,2024,C1,43.0,23.0
BOT,sauber,Spanish Grand Prix,2024,C3,1.0,11.0
BOT,sauber,Spanish Grand Prix,2024,C3,12.0,20.0
BOT,sauber,Spanish Grand Prix,2024,C1,29.0,37.0
MAG,haas,Spanish Grand Prix,2024,C3,1.0,10.0
MAG,haas,Spanish Grand Prix,2024,C2,11.0,19.0
MAG,haas,Spanish Grand Prix,2024,C1,30.0,36.0
ALB,williams,Spanish Grand Prix,2024,C2,1.0,18.0
ALB,williams,Spanish Grand Prix,2024,C3,19.0,25.0
ALB,williams,Spanish Grand Prix,2024,C3,44.0,22.0
TSU,rb,Spanish Grand Prix,2024,C3,1.0,9.0
TSU,rb,Spanish Grand Prix,2024,C2,10.0,18.0
TSU,rb,Spanish Grand Prix,2024,C1,28.0,17.0
TSU,rb,Spanish Grand Prix,2024,C3,45.0,21.0
SAR,williams,Spanish Grand Prix,2024,C3,1.0,14.0
SAR,williams,Spanish Grand Prix,2024,C2,15.0,20.0
RUS,mercedes,Austrian Grand Prix,2024,C4,1.0,22.0
RUS,mercedes,Austrian Grand Prix,2024,C4,23.0,24.0
RUS,mercedes,Austrian Grand Prix,2024,C3,47.0,25.0
PIA,mclaren,Austrian Grand Prix,2024,C4,1.0,25.0
PIA,mclaren,Austrian Grand Prix,2024,C3,26.0,26.0
PIA,mclaren,Austrian Grand Prix,2024,C4,52.0,20.0
SAI,ferrari,Austrian Grand Prix,2024,C4,1.0,22.0
SAI,ferrari,Austrian Grand Prix,2024,C3,23.0,25.0
SAI,ferrari,Austrian Grand Prix,2024,C4,48.0,24.0
HAM,mercedes,Austrian Grand Prix,2024,C4,1.0,21.0
HAM,mercedes,Austrian Grand Prix,2024,C3,22.0,32.0
HAM,mercedes,Austrian Grand Prix,2024,C4,54.0,18.0
VER,red_bull,Austrian Grand Prix,2024,C4,1.0,23.0
VER,red_bull,Austrian Grand Prix,2024,C3,24.0,28.0
VER,red_bull,Austrian Grand Prix,2024,C4,52.0,16.0
VER,red_bull,Austrian Grand Prix,2024,C5,65.0,10.0
HUL,haas,Austrian Grand Prix,2024,C4,1.0,11.0
HUL,haas,Austrian Grand Prix,2024,C3,12.0,28.0
HUL,haas,Austrian Grand Prix,2024,C3,40.0,32.0
PER,red_bull,Austrian Grand Prix,2024,C4,1.0,21.0
PER,red_bull,Austrian Grand Prix,2024,C3,22.0,30.0
PER,red_bull,Austrian Grand Prix,2024,C4,52.0,25.0
MAG,haas,Austrian Grand Prix,2024,C4,1.0,10.0
MAG,haas,Austrian Grand Prix,2024,C3,11.0,28.0
MAG,haas,Austrian Grand Prix,2024,C3,39.0,33.0
RIC,rb,Austrian Grand Prix,2024,C4,1.0,10.0
RIC,rb,Austrian Grand Prix,2024,C3,11.0,27.0
RIC,rb,Austrian Grand Prix,2024,C3,38.0,34.0
GAS,alpine,Austrian Grand Prix,2024,C4,1.0,20.0
GAS,alpine,Austrian Grand Prix,2024,C3,21.0,22.0
GAS,alpine,Austrian Grand Prix,2024,C4,43.0,29.0
LEC,ferrari,Austrian Grand Prix,2024,C4,1.0,1.0
LEC,ferrari,Austrian Grand Prix,2024,C3,2.0,15.0
LEC,ferrari,Austrian Grand Prix,2024,C4,17.0,17.0
LEC,ferrari,Austrian Grand Prix,2024,C4,34.0,19.0
LEC,ferrari,Austrian Grand Prix,2024,C4,52.0,26.0
OCO,alpine,Austrian Grand Prix,2024,C4,1.0,19.0
OCO,alpine,Austrian Grand Prix,2024,C3,20.0,24.0
OCO,alpine,Austrian Grand Prix,2024,C4,44.0,28.0
STR,aston_martin,Austrian Grand Prix,2024,C4,1.0,21.0
STR,aston_martin,Austrian Grand Prix,2024,C4,21.0,23.0
STR,aston_martin,Austrian Grand Prix,2024,C3,44.0,28.0
TSU,rb,Austrian Grand Prix,2024,C4,1.0,21.0
TSU,rb,Austrian Grand Prix,2024,C3,22.0,23.0
TSU,rb,Austrian Grand Prix,2024,C3,45.0,26.0
ALB,williams,Austrian Grand Prix,2024,C4,1.0,12.0
ALB,williams,Austrian Grand Prix,2024,C3,13.0,27.0
ALB,williams,Austrian Grand Prix,2024,C3,40.0,31.0
BOT,sauber,Austrian Grand Prix,2024,C4,1.0,19.0
BOT,sauber,Austrian Grand Prix,2024,C3,20.0,23.0
BOT,sauber,Austrian Grand Prix,2024,C3,43.0,28.0
ZHO,sauber,Austrian Grand Prix,2024,C3,1.0,28.0
ZHO,sauber,Austrian Grand Prix,2024,C4,29.0,23.0
ZHO,sauber,Austrian Grand Prix,2024,C3,52.0,19.0
ALO,aston_martin,Austrian Grand Prix,2024,C4,1.0,14.0
ALO,aston_martin,Austrian Grand Prix,2024,C4,12.0,25.0
ALO,aston_martin,Austrian Grand Prix,2024,C3,36.0,34.0
ALO,aston_martin,Austrian Grand Prix,2024,C5,69.0,2.0
SAR,williams,Austrian Grand Prix,2024,C4,1.0,1.0
SAR,williams,Austrian Grand Prix,2024,C4,2.0,25.0
SAR,williams,Austrian Grand Prix,2024,C3,21.0,29.0
SAR,williams,Austrian Grand Prix,2024,C4,50.0,21.0
NOR,mclaren,Austrian Grand Prix,2024,C4,1.0,23.0
NOR,mclaren,Austrian Grand Prix,2024,C3,24.0,28.0
HAM,mercedes,British Grand Prix,2024,C2,1.0,27.0
HAM,mercedes,British Grand Prix,2024,0,28.0,11.0
HAM,mercedes,British Grand Prix,2024,C3,39.0,15.0
VER,red_bull,British Grand Prix,2024,C2,1.0,26.0
VER,red_bull,British Grand Prix,2024,0,27.0,12.0
VER,red_bull,British Grand Prix,2024,C1,39.0,14.0
NOR,mclaren,British Grand Prix,2024,C2,1.0,27.0
NOR,mclaren,British Grand Prix,2024,0,28.0,12.0
NOR,mclaren,British Grand Prix,2024,C3,40.0,15.0
PIA,mclaren,British Grand Prix,2024,C2,1.0,28.0
PIA,mclaren,British Grand Prix,2024,0,29.0,10.0
PIA,mclaren,British Grand Prix,2024,C2,39.0,14.0
SAI,ferrari,British Grand Prix,2024,C2,1.0,26.0
SAI,ferrari,British Grand Prix,2024,0,27.0,13.0
SAI,ferrari,British Grand Prix,2024,C1,40.0,11.0
SAI,ferrari,British Grand Prix,2024,C3,51.0,5.0
HUL,haas,British Grand Prix,2024,C2,1.0,26.0
HUL,haas,British Grand Prix,2024,0,27.0,13.0
HUL,haas,British Grand Prix,2024,C3,40.0,16.0
STR,aston_martin,British Grand Prix,2024,C2,1.0,26.0
STR,aston_martin,British Grand Prix,2024,0,27.0,13.0
STR,aston_martin,British Grand Prix,2024,C2,40.0,13.0
ALO,aston_martin,British Grand Prix,2024,C2,1.0,27.0
ALO,aston_martin,British Grand Prix,2024,0,28.0,11.0
ALO,aston_martin,British Grand Prix,2024,C2,39.0,14.0
ALB,williams,British Grand Prix,2024,C2,1.0,27.0
ALB,williams,British Grand Prix,2024,0,28.0,11.0
ALB,williams,British Grand Prix,2024,C2,39.0,14.0
TSU,rb,British Grand Prix,2024,C2,1.0,27.0
TSU,rb,British Grand Prix,2024,0,28.0,11.0
TSU,rb,British Grand Prix,2024,C3,39.0,14.0
SAR,williams,British Grand Prix,2024,C2,1.0,27.0
SAR,williams,British Grand Prix,2024,0,28.0,11.0
SAR,williams,British Grand Prix,2024,C3,39.0,14.0
MAG,haas,British Grand Prix,2024,C2,1.0,27.0
MAG,haas,British Grand Prix,2024,0,28.0,10.0
MAG,haas,British Grand Prix,2024,C3,38.0,15.0
RIC,rb,British Grand Prix,2024,C2,1.0,26.0
RIC,rb,British Grand Prix,2024,0,27.0,11.0
RIC,rb,British Grand Prix,2024,C3,38.0,14.0
LEC,ferrari,British Grand Prix,2024,C2,1.0,19.0
LEC,ferrari,British Grand Prix,2024,0,20.0,8.0
LEC,ferrari,British Grand Prix,2024,0,28.0,10.0
LEC,ferrari,British Grand Prix,2024,C3,38.0,14.0
BOT,sauber,British Grand Prix,2024,C2,1.0,26.0
BOT,sauber,British Grand Prix,2024,0,27.0,11.0
BOT,sauber,British Grand Prix,2024,C3,38.0,14.0
OCO,alpine,British Grand Prix,2024,C3,1.0,19.0
OCO,alpine,British Grand Prix,2024,0,20.0,2.0
OCO,alpine,British Grand Prix,2024,C2,22.0,5.0
OCO,alpine,British Grand Prix,2024,0,27.0,12.0
OCO,alpine,British Grand Prix,2024,C2,39.0,12.0
PER,red_bull,British Grand Prix,2024,C1,1.0,19.0
PER,red_bull,British Grand Prix,2024,0,20.0,9.0
PER,red_bull,British Grand Prix,2024,0,29.0,9.0
PER,red_bull,British Grand Prix,2024,C2,38.0,10.0
PER,red_bull,British Grand Prix,2024,C3,48.0,3.0
ZHO,sauber,British Grand Prix,2024,C3,1.0,12.0
ZHO,sauber,British Grand Prix,2024,C2,13.0,7.0
ZHO,sauber,British Grand Prix,2024,0,20.0,7.0
ZHO,sauber,British Grand Prix,2024,0,27.0,11.0
ZHO,sauber,British Grand Prix,2024,C3,38.0,14.0
RUS,mercedes,British Grand Prix,2024,C2,1.0,27.0
RUS,mercedes,British Grand Prix,2024,0,28.0,6.0
PIA,mclaren,Hungarian Grand Prix,2024,C4,1.0,18.0
PIA,mclaren,Hungarian Grand Prix,2024,C3,19.0,30.0
PIA,mclaren,Hungarian Grand Prix,2024,C4,48.0,24.0
NOR,mclaren,Hungarian Grand Prix,2024,C4,1.0,17.0
NOR,mclaren,Hungarian Grand Prix,2024,C3,18.0,29.0
NOR,mclaren,Hungarian Grand Prix,2024,C4,46.0,26.0
HAM,mercedes,Hungarian Grand Prix,2024,C4,1.0,16.0
HAM,mercedes,Hungarian Grand Prix,2024,C3,17.0,24.0
HAM,mercedes,Hungarian Grand Prix,2024,C3,41.0,30.0
LEC,ferrari,Hungarian Grand Prix,2024,C4,1.0,23.0
LEC,ferrari,Hungarian Grand Prix,2024,C3,24.0,17.0
LEC,ferrari,Hungarian Grand Prix,2024,C4,41.0,30.0
VER,red_bull,Hungarian Grand Prix,2024,C4,1.0,21.0
VER,red_bull,Hungarian Grand Prix,2024,C3,22.0,28.0
VER,red_bull,Hungarian Grand Prix,2024,C4,50.0,21.0
SAI,ferrari,Hungarian Grand Prix,2024,C4,1.0,21.0
SAI,ferrari,Hungarian Grand Prix,2024,C3,22.0,26.0
SAI,ferrari,Hungarian Grand Prix,2024,C4,48.0,23.0
PER,red_bull,Hungarian Grand Prix,2024,C3,1.0,28.0
PER,red_bull,Hungarian Grand Prix,2024,C4,29.0,19.0
PER,red_bull,Hungarian Grand Prix,2024,C4,48.0,23.0
RUS,mercedes,Hungarian Grand Prix,2024,C3,1.0,33.0
RUS,mercedes,Hungarian Grand Prix,2024,C4,34.0,20.0
RUS,mercedes,Hungarian Grand Prix,2024,C3,54.0,17.0
TSU,rb,Hungarian Grand Prix,2024,C4,1.0,29.0
TSU,rb,Hungarian Grand Prix,2024,C3,30.0,41.0
STR,aston_martin,Hungarian Grand Prix,2024,C5,1.0,17.0
STR,aston_martin,Hungarian Grand Prix,2024,C4,15.0,32.0
STR,aston_martin,Hungarian Grand Prix,2024,C3,46.0,26.0
ALO,aston_martin,Hungarian Grand Prix,2024,C5,1.0,9.0
ALO,aston_martin,Hungarian Grand Prix,2024,C4,8.0,31.0
ALO,aston_martin,Hungarian Grand Prix,2024,C3,38.0,34.0
RIC,rb,Hungarian Grand Prix,2024,C4,1.0,7.0
RIC,rb,Hungarian Grand Prix,2024,C3,8.0,21.0
RIC,rb,Hungarian Grand Prix,2024,C3,29.0,41.0
HUL,haas,Hungarian Grand Prix,2024,C4,1.0,2.0
HUL,haas,Hungarian Grand Prix,2024,C3,3.0,27.0
HUL,haas,Hungarian Grand Prix,2024,C3,30.0,40.0
ALB,williams,Hungarian Grand Prix,2024,C5,1.0,6.0
ALB,williams,Hungarian Grand Prix,2024,C3,7.0,23.0
ALB,williams,Hungarian Grand Prix,2024,C3,30.0,40.0
MAG,haas,Hungarian Grand Prix,2024,C5,1.0,6.0
MAG,haas,Hungarian Grand Prix,2024,C3,7.0,28.0
MAG,haas,Hungarian Grand Prix,2024,C3,35.0,35.0
BOT,sauber,Hungarian Grand Prix,2024,C4,1.0,17.0
BOT,sauber,Hungarian Grand Prix,2024,C3,17.0,29.0
BOT,sauber,Hungarian Grand Prix,2024,C3,46.0,24.0
SAR,williams,Hungarian Grand Prix,2024,C4,1.0,8.0
SAR,williams,Hungarian Grand Prix,2024,C3,9.0,25.0
SAR,williams,Hungarian Grand Prix,2024,C3,34.0,30.0
SAR,williams,Hungarian Grand Prix,2024,C5,64.0,6.0
OCO,alpine,Hungarian Grand Prix,2024,C4,1.0,6.0
OCO,alpine,Hungarian Grand Prix,2024,C3,7.0,24.0
OCO,alpine,Hungarian Grand Prix,2024,C3,31.0,34.0
OCO,alpine,Hungarian Grand Prix,2024,C5,65.0,5.0
ZHO,sauber,Hungarian Grand Prix,2024,C4,1.0,8.0
ZHO,sauber,Hungarian Grand Prix,2024,C3,8.0,29.0
ZHO,sauber,Hungarian Grand Prix,2024,C3,37.0,33.0
GAS,alpine,Hungarian Grand Prix,2024,C3,1.0,28.0
HAM,mercedes,Belgian Grand Prix,2024,C3,1.0,11.0
HAM,mercedes,Belgian Grand Prix,2024,C2,12.0,15.0
HAM,mercedes,Belgian Grand Prix,2024,C2,27.0,18.0
PIA,mclaren,Belgian Grand Prix,2024,C3,1.0,11.0
PIA,mclaren,Belgian Grand Prix,2024,C2,12.0,19.0
PIA,mclaren,Belgian Grand Prix,2024,C2,31.0,14.0
LEC,ferrari,Belgian Grand Prix,2024,C3,1.0,12.0
LEC,ferrari,Belgian Grand Prix,2024,C2,13.0,13.0
LEC,ferrari,Belgian Grand Prix,2024,C2,26.0,19.0
VER,red_bull,Belgian Grand Prix,2024,C3,1.0,10.0
VER,red_bull,Belgian Grand Prix,2024,C2,11.0,18.0
VER,red_bull,Belgian Grand Prix,2024,C3,29.0,16.0
NOR,mclaren,Belgian Grand Prix,2024,C3,1.0,15.0
NOR,mclaren,Belgian Grand Prix,2024,C2,16.0,14.0
NOR,mclaren,Belgian Grand Prix,2024,C2,30.0,15.0
SAI,ferrari,Belgian Grand Prix,2024,C2,1.0,20.0
SAI,ferrari,Belgian Grand Prix,2024,C3,21.0,8.0
SAI,ferrari,Belgian Grand Prix,2024,C2,29.0,16.0
PER,red_bull,Belgian Grand Prix,2024,C3,1.0,11.0
PER,red_bull,Belgian Grand Prix,2024,C3,12.0,10.0
PER,red_bull,Belgian Grand Prix,2024,C2,22.0,21.0
PER,red_bull,Belgian Grand Prix,2024,C4,43.0,2.0
ALO,aston_martin,Belgian Grand Prix,2024,C3,1.0,13.0
ALO,aston_martin,Belgian Grand Prix,2024,C2,14.0,31.0
OCO,alpine,Belgian Grand Prix,2024,C3,1.0,12.0
OCO,alpine,Belgian Grand Prix,2024,C2,13.0,18.0
OCO,alpine,Belgian Grand Prix,2024,C2,31.0,14.0
RIC,rb,Belgian Grand Prix,2024,C4,1.0,8.0
RIC,rb,Belgian Grand Prix,2024,C3,9.0,13.0
RIC,rb,Belgian Grand Prix,2024,C2,22.0,24.0
STR,aston_martin,Belgian Grand Prix,2024,C3,1.0,12.0
STR,aston_martin,Belgian Grand Prix,2024,C2,13.0,32.0
ALB,williams,Belgian Grand Prix,2024,C3,1.0,8.0
ALB,williams,Belgian Grand Prix,2024,C3,9.0,15.0
ALB,williams,Belgian Grand Prix,2024,C2,24.0,21.0
GAS,alpine,Belgian Grand Prix,2024,C3,1.0,9.0
GAS,alpine,Belgian Grand Prix,2024,C2,10.0,19.0
GAS,alpine,Belgian Grand Prix,2024,C2,29.0,16.0
MAG,haas,Belgian Grand Prix,2024,C3,1.0,17.0
MAG,haas,Belgian Grand Prix,2024,C2,18.0,27.0
BOT,sauber,Belgian Grand Prix,2024,C3,1.0,11.0
BOT,sauber,Belgian Grand Prix,2024,C2,12.0,24.0
BOT,sauber,Belgian Grand Prix,2024,C3,36.0,9.0
TSU,rb,Belgian Grand Prix,2024,C3,1.0,15.0
TSU,rb,Belgian Grand Prix,2024,C2,16.0,30.0
SAR,williams,Belgian Grand Prix,2024,C3,1.0,8.0
SAR,williams,Belgian Grand Prix,2024,C3,9.0,16.0
SAR,williams,Belgian Grand Prix,2024,C2,25.0,20.0
HUL,haas,Belgian Grand Prix,2024,C3,1.0,7.0
HUL,haas,Belgian Grand Prix,2024,C2,8.0,13.0
HUL,haas,Belgian Grand Prix,2024,C3,21.0,24.0
ZHO,sauber,Belgian Grand Prix,2024,C2,1.0,5.0
RUS,mercedes,Belgian Grand Prix,2024,C3,1.0,10.0
NOR,mclaren,Dutch Grand Prix,2024,C2,1.0,28.0
NOR,mclaren,Dutch Grand Prix,2024,C1,29.0,44.0
VER,red_bull,Dutch Grand Prix,2024,C2,1.0,27.0
VER,red_bull,Dutch Grand Prix,2024,C1,28.0,45.0
LEC,ferrari,Dutch Grand Prix,2024,C2,1.0,24.0
LEC,ferrari,Dutch Grand Prix,2024,C1,25.0,48.0
PIA,mclaren,Dutch Grand Prix,2024,C2,1.0,33.0
PIA,mclaren,Dutch Grand Prix,2024,C1,34.0,39.0
SAI,ferrari,Dutch Grand Prix,2024,C2,1.0,30.0
SAI,ferrari,Dutch Grand Prix,2024,C1,31.0,42.0
PER,red_bull,Dutch Grand Prix,2024,C2,1.0,29.0
PER,red_bull,Dutch Grand Prix,2024,C1,30.0,43.0
RUS,mercedes,Dutch Grand Prix,2024,C2,1.0,25.0
RUS,mercedes,Dutch Grand Prix,2024,C1,26.0,29.0
RUS,mercedes,Dutch Grand Prix,2024,C3,55.0,21.0
HAM,mercedes,Dutch Grand Prix,2024,C3,1.0,23.0
HAM,mercedes,Dutch Grand Prix,2024,C1,24.0,25.0
HAM,mercedes,Dutch Grand Prix,2024,C3,49.0,24.0
GAS,alpine,Dutch Grand Prix,2024,C2,1.0,32.0
GAS,alpine,Dutch Grand Prix,2024,C1,33.0,39.0
ALO,aston_martin,Dutch Grand Prix,2024,C2,1.0,31.0
ALO,aston_martin,Dutch Grand Prix,2024,C1,32.0,40.0
HUL,haas,Dutch Grand Prix,2024,C2,1.0,14.0
HUL,haas,Dutch Grand Prix,2024,C1,15.0,57.0
RIC,rb,Dutch Grand Prix,2024,C2,1.0,29.0
RIC,rb,Dutch Grand Prix,2024,C1,30.0,42.0
STR,aston_martin,Dutch Grand Prix,2024,C2,1.0,30.0
STR,aston_martin,Dutch Grand Prix,2024,C1,31.0,41.0
ALB,williams,Dutch Grand Prix,2024,C2,1.0,12.0
ALB,williams,Dutch Grand Prix,2024,C1,13.0,42.0
ALB,williams,Dutch Grand Prix,2024,C2,55.0,17.0
OCO,alpine,Dutch Grand Prix,2024,C2,1.0,30.0
OCO,alpine,Dutch Grand Prix,2024,C1,31.0,41.0
SAR,williams,Dutch Grand Prix,2024,C2,1.0,22.0
SAR,williams,Dutch Grand Prix,2024,C1,23.0,49.0
TSU,rb,Dutch Grand Prix,2024,C3,1.0,14.0
TSU,rb,Dutch Grand Prix,2024,C2,15.0,18.0
TSU,rb,Dutch Grand Prix,2024,C1,33.0,39.0
MAG,haas,Dutch Grand Prix,2024,C1,1.0,40.0
MAG,haas,Dutch Grand Prix,2024,C2,41.0,31.0
BOT,sauber,Dutch Grand Prix,2024,C3,1.0,15.0
BOT,sauber,Dutch Grand Prix,2024,C1,16.0,28.0
BOT,sauber,Dutch Grand Prix,2024,C2,44.0,27.0
ZHO,sauber,Dutch Grand Prix,2024,C2,1.0,18.0
ZHO,sauber,Dutch Grand Prix,2024,C1,19.0,33.0
LEC,ferrari,Italian Grand Prix,2024,C4,1.0,15.0
LEC,ferrari,Italian Grand Prix,2024,C3,16.0,38.0
PIA,mclaren,Italian Grand Prix,2024,C4,1.0,16.0
PIA,mclaren,Italian Grand Prix,2024,C3,17.0,22.0
PIA,mclaren,Italian Grand Prix,2024,C3,39.0,15.0
NOR,mclaren,Italian Grand Prix,2024,C4,1.0,14.0
NOR,mclaren,Italian Grand Prix,2024,C3,15.0,18.0
NOR,mclaren,Italian Grand Prix,2024,C3,33.0,21.0
SAI,ferrari,Italian Grand Prix,2024,C4,1.0,19.0
SAI,ferrari,Italian Grand Prix,2024,C3,20.0,34.0
HAM,mercedes,Italian Grand Prix,2024,C4,1.0,15.0
HAM,mercedes,Italian Grand Prix,2024,C3,16.0,22.0
HAM,mercedes,Italian Grand Prix,2024,C3,38.0,16.0
VER,red_bull,Italian Grand Prix,2024,C3,1.0,22.0
VER,red_bull,Italian Grand Prix,2024,C3,23.0,19.0
VER,red_bull,Italian Grand Prix,2024,C4,42.0,12.0
RUS,mercedes,Italian Grand Prix,2024,C4,1.0,11.0
RUS,mercedes,Italian Grand Prix,2024,C3,12.0,22.0
RUS,mercedes,Italian Grand Prix,2024,C3,34.0,20.0
PER,red_bull,Italian Grand Prix,2024,C3,1.0,23.0
PER,red_bull,Italian Grand Prix,2024,C3,24.0,12.0
PER,red_bull,Italian Grand Prix,2024,C4,36.0,18.0
ALB,williams,Italian Grand Prix,2024,C4,1.0,17.0
ALB,williams,Italian Grand Prix,2024,C3,18.0,36.0
MAG,haas,Italian Grand Prix,2024,C4,1.0,14.0
MAG,haas,Italian Grand Prix,2024,C3,15.0,39.0
ALO,aston_martin,Italian Grand Prix,2024,C4,1.0,13.0
ALO,aston_martin,Italian Grand Prix,2024,C3,13.0,24.0
ALO,aston_martin,Italian Grand Prix,2024,C3,36.0,20.0
COL,williams,Italian Grand Prix,2024,C4,1.0,16.0
COL,williams,Italian Grand Prix,2024,C3,17.0,37.0
RIC,rb,Italian Grand Prix,2024,C4,1.0,11.0
RIC,rb,Italian Grand Prix,2024,C3,12.0,43.0
OCO,alpine,Italian Grand Prix,2024,C3,1.0,31.0
OCO,alpine,Italian Grand Prix,2024,C4,32.0,21.0
GAS,alpine,Italian Grand Prix,2024,C4,1.0,10.0
GAS,alpine,Italian Grand Prix,2024,C3,11.0,20.0
GAS,alpine,Italian Grand Prix,2024,C3,31.0,22.0
BOT,sauber,Italian Grand Prix,2024,C3,1.0,34.0
BOT,sauber,Italian Grand Prix,2024,C4,34.0,20.0
HUL,haas,Italian Grand Prix,2024,C4,1.0,5.0
HUL,haas,Italian Grand Prix,2024,C3,6.0,27.0
HUL,haas,Italian Grand Prix,2024,C3,33.0,20.0
ZHO,sauber,Italian Grand Prix,2024,C4,1.0,16.0
ZHO,sauber,Italian Grand Prix,2024,C3,16.0,38.0
STR,aston_martin,Italian Grand Prix,2024,C3,1.0,20.0
STR,aston_martin,Italian Grand Prix,2024,C3,20.0,19.0
STR,aston_martin,Italian Grand Prix,2024,C4,37.0,15.0
STR,aston_martin,Italian Grand Prix,2024,C5,51.0,2.0
VER,red_bull,Azerbaijan Grand Prix,2024,C4,1.0,12.0
VER,red_bull,Azerbaijan Grand Prix,2024,C3,13.0,37.0
VER,red_bull,Azerbaijan Grand Prix,2024,C5,50.0,5.0
GAS,alpine,Azerbaijan Grand Prix,2024,C3,1.0,50.0
GAS,alpine,Azerbaijan Grand Prix,2024,C5,51.0,1.0
PER,red_bull,Azerbaijan Grand Prix,2024,C4,1.0,13.0
PER,red_bull,Azerbaijan Grand Prix,2024,C3,14.0,37.0
ALO,aston_martin,Azerbaijan Grand Prix,2024,C4,1.0,12.0
ALO,aston_martin,Azerbaijan Grand Prix,2024,C3,12.0,41.0
LEC,ferrari,Azerbaijan Grand Prix,2024,C4,1.0,16.0
LEC,ferrari,Azerbaijan Grand Prix,2024,C3,17.0,35.0
STR,aston_martin,Azerbaijan Grand Prix,2024,C4,1.0,2.0
STR,aston_martin,Azerbaijan Grand Prix,2024,C3,2.0,22.0
STR,aston_martin,Azerbaijan Grand Prix,2024,C3,23.0,24.0
